COUNTRY,INDICATOR,FREQUENCY,time,value,date
URY,MMRT_RT_PT_A_PT,M,2022-M05,8.555,2022-05-01
URY,MMRT_RT_PT_A_PT,M,2022-M06,9.03,2022-06-01
URY,MMRT_RT_PT_A_PT,M,2022-M07,9.75,2022-07-01
URY,MMRT_RT_PT_A_PT,M,2022-M08,10.32,2022-08-01
URY,MMRT_RT_PT_A_PT,M,2022-M09,10.25,2022-09-01
URY,MMRT_RT_PT_A_PT,M,2022-M10,10.9,2022-10-01
URY,MMRT_RT_PT_A_PT,M,2022-M11,11.21,2022-11-01
URY,MMRT_RT_PT_A_PT,M,2022-M12,11.25,2022-12-01
URY,MMRT_RT_PT_A_PT,M,2023-M01,11.44,2023-01-01
URY,MMRT_RT_PT_A_PT,M,2023-M02,10.63,2023-02-01
URY,MMRT_RT_PT_A_PT,M,2023-M03,11.6,2023-03-01
URY,MMRT_RT_PT_A_PT,M,2023-M04,11.35,2023-04-01
URY,MMRT_RT_PT_A_PT,M,2023-M05,11.5,2023-05-01
URY,MMRT_RT_PT_A_PT,M,2023-M06,11.51,2023-06-01
URY,MMRT_RT_PT_A_PT,M,2023-M07,10.67,2023-07-01
URY,MMRT_RT_PT_A_PT,M,2023-M08,10.15,2023-08-01
URY,MMRT_RT_PT_A_PT,M,2023-M09,10.47,2023-09-01
URY,MMRT_RT_PT_A_PT,M,2023-M10,9.12,2023-10-01
URY,MMRT_RT_PT_A_PT,M,2023-M11,9.5,2023-11-01
URY,MMRT_RT_PT_A_PT,M,2023-M12,8,2023-12-01
URY,MMRT_RT_PT_A_PT,M,2024-M01,9.06,2024-01-01
URY,MMRT_RT_PT_A_PT,M,2024-M02,9,2024-02-01
URY,MMRT_RT_PT_A_PT,M,2024-M03,9.09,2024-03-01
URY,MMRT_RT_PT_A_PT,M,2024-M04,8.36,2024-04-01
URY,MMRT_RT_PT_A_PT,M,2024-M05,8.48,2024-05-01
URY,MMRT_RT_PT_A_PT,M,2024-M06,8.24,2024-06-01
URY,MMRT_RT_PT_A_PT,M,2024-M07,8.5,2024-07-01
URY,MMRT_RT_PT_A_PT,M,2024-M08,8.48,2024-08-01
URY,MMRT_RT_PT_A_PT,M,2024-M09,8.5,2024-09-01
URY,MMRT_RT_PT_A_PT,M,2024-M10,8.39,2024-10-01
URY,MMRT_RT_PT_A_PT,M,2024-M11,8.5,2024-11-01
URY,MMRT_RT_PT_A_PT,M,2024-M12,8.65,2024-12-01
URY,MMRT_RT_PT_A_PT,M,2025-M01,8.9,2025-01-01
URY,MMRT_RT_PT_A_PT,M,2025-M02,9.2,2025-02-01
URY,MMRT_RT_PT_A_PT,M,2025-M03,9.07,2025-03-01
URY,MMRT_RT_PT_A_PT,M,2025-M04,9.25,2025-04-01
URY,MMRT_RT_PT_A_PT,M,2025-M05,9.21,2025-05-01
URY,MMRT_RT_PT_A_PT,M,2025-M06,9.25,2025-06-01
URY,MMRT_RT_PT_A_PT,M,2025-M07,9.02,2025-07-01
URY,MMRT_RT_PT_A_PT,M,2025-M08,8.79,2025-08-01
URY,MMRT_RT_PT_A_PT,M,2025-M09,8.5,2025-09-01
URY,MMRT_RT_PT_A_PT,M,2025-M10,8.375,2025-10-01
URY,MMRT_RT_PT_A_PT,M,2025-M11,7.6,2025-11-01
URY,MMRT_RT_PT_A_PT,M,2025-M12,7.5,2025-12-01
URY,MMRT_RT_PT_A_PT,M,2026-M01,6.56,2026-01-01
USA,MMRT_RT_PT_A_PT,M,2015-M01,0.11,2015-01-01
USA,MMRT_RT_PT_A_PT,M,2015-M02,0.11,2015-02-01
USA,MMRT_RT_PT_A_PT,M,2015-M03,0.11,2015-03-01
USA,MMRT_RT_PT_A_PT,M,2015-M04,0.12,2015-04-01
USA,MMRT_RT_PT_A_PT,M,2015-M05,0.12,2015-05-01
USA,MMRT_RT_PT_A_PT,M,2015-M06,0.13,2015-06-01
USA,MMRT_RT_PT_A_PT,M,2015-M07,0.13,2015-07-01
USA,MMRT_RT_PT_A_PT,M,2015-M08,0.14,2015-08-01
USA,MMRT_RT_PT_A_PT,M,2015-M09,0.125,2015-09-01
USA,MMRT_RT_PT_A_PT,M,2015-M10,0.125,2015-10-01
USA,MMRT_RT_PT_A_PT,M,2015-M11,0.12,2015-11-01
USA,MMRT_RT_PT_A_PT,M,2015-M12,0.24,2015-12-01
USA,MMRT_RT_PT_A_PT,M,2016-M01,0.34,2016-01-01
USA,MMRT_RT_PT_A_PT,M,2016-M02,0.38,2016-02-01
USA,MMRT_RT_PT_A_PT,M,2016-M03,0.36,2016-03-01
USA,MMRT_RT_PT_A_PT,M,2016-M04,0.37,2016-04-01
USA,MMRT_RT_PT_A_PT,M,2016-M05,0.37,2016-05-01
USA,MMRT_RT_PT_A_PT,M,2016-M06,0.38,2016-06-01
USA,MMRT_RT_PT_A_PT,M,2016-M07,0.39,2016-07-01
USA,MMRT_RT_PT_A_PT,M,2016-M08,0.4,2016-08-01
USA,MMRT_RT_PT_A_PT,M,2016-M09,0.4,2016-09-01
USA,MMRT_RT_PT_A_PT,M,2016-M10,0.4,2016-10-01
USA,MMRT_RT_PT_A_PT,M,2016-M11,0.41,2016-11-01
USA,MMRT_RT_PT_A_PT,M,2016-M12,0.54,2016-12-01
USA,MMRT_RT_PT_A_PT,M,2017-M01,0.65,2017-01-01
USA,MMRT_RT_PT_A_PT,M,2017-M02,0.66,2017-02-01
USA,MMRT_RT_PT_A_PT,M,2017-M03,0.79,2017-03-01
USA,MMRT_RT_PT_A_PT,M,2017-M04,0.9,2017-04-01
USA,MMRT_RT_PT_A_PT,M,2017-M05,0.91,2017-05-01
USA,MMRT_RT_PT_A_PT,M,2017-M06,1.04,2017-06-01
USA,MMRT_RT_PT_A_PT,M,2017-M07,1.15,2017-07-01
USA,MMRT_RT_PT_A_PT,M,2017-M08,1.16,2017-08-01
USA,MMRT_RT_PT_A_PT,M,2017-M09,1.15,2017-09-01
USA,MMRT_RT_PT_A_PT,M,2017-M10,1.15,2017-10-01
USA,MMRT_RT_PT_A_PT,M,2017-M11,1.16,2017-11-01
USA,MMRT_RT_PT_A_PT,M,2017-M12,1.3,2017-12-01
USA,MMRT_RT_PT_A_PT,M,2018-M01,1.41,2018-01-01
USA,MMRT_RT_PT_A_PT,M,2018-M02,1.42,2018-02-01
USA,MMRT_RT_PT_A_PT,M,2018-M03,1.51,2018-03-01
USA,MMRT_RT_PT_A_PT,M,2018-M04,1.69,2018-04-01
USA,MMRT_RT_PT_A_PT,M,2018-M05,1.7,2018-05-01
USA,MMRT_RT_PT_A_PT,M,2018-M06,1.82,2018-06-01
USA,MMRT_RT_PT_A_PT,M,2018-M07,1.91,2018-07-01
USA,MMRT_RT_PT_A_PT,M,2018-M08,1.91,2018-08-01
USA,MMRT_RT_PT_A_PT,M,2018-M09,1.95,2018-09-01
USA,MMRT_RT_PT_A_PT,M,2018-M10,2.19,2018-10-01
USA,MMRT_RT_PT_A_PT,M,2018-M11,2.2,2018-11-01
USA,MMRT_RT_PT_A_PT,M,2018-M12,2.27,2018-12-01
USA,MMRT_RT_PT_A_PT,M,2019-M01,2.4,2019-01-01
USA,MMRT_RT_PT_A_PT,M,2019-M02,2.4,2019-02-01
USA,MMRT_RT_PT_A_PT,M,2019-M03,2.41,2019-03-01
USA,MMRT_RT_PT_A_PT,M,2019-M04,2.42,2019-04-01
USA,MMRT_RT_PT_A_PT,M,2019-M05,2.39,2019-05-01
USA,MMRT_RT_PT_A_PT,M,2019-M06,2.38,2019-06-01
USA,MMRT_RT_PT_A_PT,M,2019-M07,2.4,2019-07-01
USA,MMRT_RT_PT_A_PT,M,2019-M08,2.13,2019-08-01
USA,MMRT_RT_PT_A_PT,M,2019-M09,2.04,2019-09-01
USA,MMRT_RT_PT_A_PT,M,2019-M10,1.83,2019-10-01
USA,MMRT_RT_PT_A_PT,M,2019-M11,1.55,2019-11-01
USA,MMRT_RT_PT_A_PT,M,2019-M12,1.55,2019-12-01
USA,MMRT_RT_PT_A_PT,M,2020-M01,1.55,2020-01-01
USA,MMRT_RT_PT_A_PT,M,2020-M02,1.58,2020-02-01
USA,MMRT_RT_PT_A_PT,M,2020-M03,0.65,2020-03-01
USA,MMRT_RT_PT_A_PT,M,2020-M04,0.05,2020-04-01
USA,MMRT_RT_PT_A_PT,M,2020-M05,0.05,2020-05-01
USA,MMRT_RT_PT_A_PT,M,2020-M06,0.08,2020-06-01
USA,MMRT_RT_PT_A_PT,M,2020-M07,0.09,2020-07-01
USA,MMRT_RT_PT_A_PT,M,2020-M08,0.1,2020-08-01
USA,MMRT_RT_PT_A_PT,M,2020-M09,0.09,2020-09-01
USA,MMRT_RT_PT_A_PT,M,2020-M10,0.09,2020-10-01
USA,MMRT_RT_PT_A_PT,M,2020-M11,0.09,2020-11-01
USA,MMRT_RT_PT_A_PT,M,2020-M12,0.09,2020-12-01
USA,MMRT_RT_PT_A_PT,M,2021-M01,0.09,2021-01-01
USA,MMRT_RT_PT_A_PT,M,2021-M02,0.08,2021-02-01
USA,MMRT_RT_PT_A_PT,M,2021-M03,0.07,2021-03-01
USA,MMRT_RT_PT_A_PT,M,2021-M04,0.07,2021-04-01
USA,MMRT_RT_PT_A_PT,M,2021-M05,0.06,2021-05-01
USA,MMRT_RT_PT_A_PT,M,2021-M06,0.08,2021-06-01
USA,MMRT_RT_PT_A_PT,M,2021-M07,0.1,2021-07-01
USA,MMRT_RT_PT_A_PT,M,2021-M08,0.09,2021-08-01
UZB,MMRT_RT_PT_A_PT,M,2015-M01,10.2278662009798,2015-01-01
UZB,MMRT_RT_PT_A_PT,M,2015-M02,9.7024204342197,2015-02-01
UZB,MMRT_RT_PT_A_PT,M,2015-M03,9.24000066258799,2015-03-01
UZB,MMRT_RT_PT_A_PT,M,2015-M04,9.3556581164964,2015-04-01
UZB,MMRT_RT_PT_A_PT,M,2015-M05,8.91742720840751,2015-05-01
UZB,MMRT_RT_PT_A_PT,M,2015-M06,8.36419878985655,2015-06-01
UZB,MMRT_RT_PT_A_PT,M,2015-M07,8.21851798502657,2015-07-01
UZB,MMRT_RT_PT_A_PT,M,2015-M08,7.77240318747379,2015-08-01
UZB,MMRT_RT_PT_A_PT,M,2015-M09,7.25037474683127,2015-09-01
UZB,MMRT_RT_PT_A_PT,M,2015-M10,7.01939930092076,2015-10-01
UZB,MMRT_RT_PT_A_PT,M,2015-M11,6.88924766546943,2015-11-01
UZB,MMRT_RT_PT_A_PT,M,2015-M12,7.01893427552073,2015-12-01
UZB,MMRT_RT_PT_A_PT,M,2016-M01,9.85606481038251,2016-01-01
UZB,MMRT_RT_PT_A_PT,M,2016-M02,9.93041194793388,2016-02-01
UZB,MMRT_RT_PT_A_PT,M,2016-M03,9.05809641002435,2016-03-01
UZB,MMRT_RT_PT_A_PT,M,2016-M04,9.29011337748183,2016-04-01
UZB,MMRT_RT_PT_A_PT,M,2016-M05,9.73055807115463,2016-05-01
UZB,MMRT_RT_PT_A_PT,M,2016-M06,8.7008459836945,2016-06-01
UZB,MMRT_RT_PT_A_PT,M,2016-M07,8.90789531424422,2016-07-01
UZB,MMRT_RT_PT_A_PT,M,2016-M08,8.40857313710668,2016-08-01
UZB,MMRT_RT_PT_A_PT,M,2016-M09,7.88370671735222,2016-09-01
UZB,MMRT_RT_PT_A_PT,M,2016-M10,8.55511811023622,2016-10-01
UZB,MMRT_RT_PT_A_PT,M,2016-M11,8.95230955950596,2016-11-01
UZB,MMRT_RT_PT_A_PT,M,2016-M12,8.88221319476538,2016-12-01
UZB,MMRT_RT_PT_A_PT,M,2017-M01,8.41732611411912,2017-01-01
UZB,MMRT_RT_PT_A_PT,M,2017-M02,7.90018148820327,2017-02-01
UZB,MMRT_RT_PT_A_PT,M,2017-M03,8.60523633242127,2017-03-01
UZB,MMRT_RT_PT_A_PT,M,2017-M04,9.02678507484065,2017-04-01
UZB,MMRT_RT_PT_A_PT,M,2017-M05,9.00850430622424,2017-05-01
UZB,MMRT_RT_PT_A_PT,M,2017-M06,9.20464821987994,2017-06-01
UZB,MMRT_RT_PT_A_PT,M,2017-M07,12.0373690530413,2017-07-01
UZB,MMRT_RT_PT_A_PT,M,2017-M08,12.2366152887597,2017-08-01
UZB,MMRT_RT_PT_A_PT,M,2017-M09,12.1273885350318,2017-09-01
UZB,MMRT_RT_PT_A_PT,M,2017-M10,11.7534818941504,2017-10-01
UZB,MMRT_RT_PT_A_PT,M,2017-M11,12.5700245995876,2017-11-01
UZB,MMRT_RT_PT_A_PT,M,2017-M12,13.0993788819876,2017-12-01
UZB,MMRT_RT_PT_A_PT,M,2018-M01,13.19,2018-01-01
UZB,MMRT_RT_PT_A_PT,M,2018-M02,13.4900486510394,2018-02-01
UZB,MMRT_RT_PT_A_PT,M,2018-M03,13.1553691275168,2018-03-01
UZB,MMRT_RT_PT_A_PT,M,2018-M04,12.66,2018-04-01
UZB,MMRT_RT_PT_A_PT,M,2018-M05,12.83,2018-05-01
UZB,MMRT_RT_PT_A_PT,M,2018-M06,13.12,2018-06-01
UZB,MMRT_RT_PT_A_PT,M,2018-M07,12.03,2018-07-01
UZB,MMRT_RT_PT_A_PT,M,2018-M08,10.64,2018-08-01
UZB,MMRT_RT_PT_A_PT,M,2018-M09,11.33,2018-09-01
UZB,MMRT_RT_PT_A_PT,M,2018-M10,13.74,2018-10-01
UZB,MMRT_RT_PT_A_PT,M,2018-M11,14.02,2018-11-01
UZB,MMRT_RT_PT_A_PT,M,2018-M12,14.8453345036147,2018-12-01
UZB,MMRT_RT_PT_A_PT,M,2019-M01,14.68,2019-01-01
UZB,MMRT_RT_PT_A_PT,M,2019-M02,14.64,2019-02-01
UZB,MMRT_RT_PT_A_PT,M,2019-M03,14.65,2019-03-01
UZB,MMRT_RT_PT_A_PT,M,2019-M04,14.85,2019-04-01
UZB,MMRT_RT_PT_A_PT,M,2019-M05,14.3,2019-05-01
UZB,MMRT_RT_PT_A_PT,M,2019-M06,15.100914,2019-06-01
UZB,MMRT_RT_PT_A_PT,M,2019-M07,15.01,2019-07-01
UZB,MMRT_RT_PT_A_PT,M,2019-M08,15.11,2019-08-01
UZB,MMRT_RT_PT_A_PT,M,2019-M09,15.18,2019-09-01
UZB,MMRT_RT_PT_A_PT,M,2019-M10,15.2,2019-10-01
UZB,MMRT_RT_PT_A_PT,M,2019-M11,16.39,2019-11-01
UZB,MMRT_RT_PT_A_PT,M,2019-M12,17.47,2019-12-01
UZB,MMRT_RT_PT_A_PT,M,2020-M01,15.81,2020-01-01
UZB,MMRT_RT_PT_A_PT,M,2020-M02,15.2,2020-02-01
UZB,MMRT_RT_PT_A_PT,M,2020-M03,16.04,2020-03-01
UZB,MMRT_RT_PT_A_PT,M,2020-M04,17.09,2020-04-01
UZB,MMRT_RT_PT_A_PT,M,2020-M05,16.75,2020-05-01
UZB,MMRT_RT_PT_A_PT,M,2020-M06,16.271737,2020-06-01
UZB,MMRT_RT_PT_A_PT,M,2020-M07,15.148327,2020-07-01
UZB,MMRT_RT_PT_A_PT,M,2020-M08,15.445265,2020-08-01
UZB,MMRT_RT_PT_A_PT,M,2020-M09,14.8399018719002,2020-09-01
UZB,MMRT_RT_PT_A_PT,M,2020-M10,13.8485039237903,2020-10-01
UZB,MMRT_RT_PT_A_PT,M,2020-M11,14.1181878,2020-11-01
UZB,MMRT_RT_PT_A_PT,M,2020-M12,14.43989183,2020-12-01
UZB,MMRT_RT_PT_A_PT,M,2021-M01,14.05977,2021-01-01
UZB,MMRT_RT_PT_A_PT,M,2021-M02,14.43800069,2021-02-01
UZB,MMRT_RT_PT_A_PT,M,2021-M03,14.4211629,2021-03-01
UZB,MMRT_RT_PT_A_PT,M,2021-M04,14.248047,2021-04-01
UZB,MMRT_RT_PT_A_PT,M,2021-M05,11.985705,2021-05-01
UZB,MMRT_RT_PT_A_PT,M,2021-M06,10.99247934,2021-06-01
UZB,MMRT_RT_PT_A_PT,M,2021-M07,8.735757,2021-07-01
UZB,MMRT_RT_PT_A_PT,M,2021-M08,13.00142399,2021-08-01
UZB,MMRT_RT_PT_A_PT,M,2021-M09,13.3063035,2021-09-01
UZB,MMRT_RT_PT_A_PT,M,2021-M10,13.097629,2021-10-01
UZB,MMRT_RT_PT_A_PT,M,2021-M11,13.136741,2021-11-01
UZB,MMRT_RT_PT_A_PT,M,2021-M12,13.996564,2021-12-01
UZB,MMRT_RT_PT_A_PT,M,2022-M01,13.16441,2022-01-01
UZB,MMRT_RT_PT_A_PT,M,2022-M02,13.09289058,2022-02-01
UZB,MMRT_RT_PT_A_PT,M,2022-M03,15.09953351,2022-03-01
UZB,MMRT_RT_PT_A_PT,M,2022-M04,18.15907507,2022-04-01
UZB,MMRT_RT_PT_A_PT,M,2022-M05,18.00115188,2022-05-01
UZB,MMRT_RT_PT_A_PT,M,2022-M06,17.1270142,2022-06-01
UZB,MMRT_RT_PT_A_PT,M,2022-M07,15.619811,2022-07-01
UZB,MMRT_RT_PT_A_PT,M,2022-M08,14.60490688,2022-08-01
UZB,MMRT_RT_PT_A_PT,M,2022-M09,14.16343834,2022-09-01
UZB,MMRT_RT_PT_A_PT,M,2022-M10,14.017851965,2022-10-01
UZB,MMRT_RT_PT_A_PT,M,2022-M11,14.07905945,2022-11-01
UZB,MMRT_RT_PT_A_PT,M,2022-M12,14.07604991,2022-12-01
UZB,MMRT_RT_PT_A_PT,M,2023-M01,14.1072977,2023-01-01
UZB,MMRT_RT_PT_A_PT,M,2023-M02,14.26044795,2023-02-01
UZB,MMRT_RT_PT_A_PT,M,2023-M03,13.86084402,2023-03-01
UZB,MMRT_RT_PT_A_PT,M,2023-M04,13.342870138,2023-04-01
UZB,MMRT_RT_PT_A_PT,M,2023-M05,13.8133069486797,2023-05-01
UZB,MMRT_RT_PT_A_PT,M,2023-M06,13.94281972,2023-06-01
UZB,MMRT_RT_PT_A_PT,M,2023-M07,14.09677824,2023-07-01
UZB,MMRT_RT_PT_A_PT,M,2023-M08,14.34043945,2023-08-01
UZB,MMRT_RT_PT_A_PT,M,2023-M09,14.32817055,2023-09-01
UZB,MMRT_RT_PT_A_PT,M,2023-M10,14.720799113545,2023-10-01
UZB,MMRT_RT_PT_A_PT,M,2023-M11,14.73028014,2023-11-01
UZB,MMRT_RT_PT_A_PT,M,2023-M12,14.83045223,2023-12-01
UZB,MMRT_RT_PT_A_PT,M,2024-M01,14.81644682,2024-01-01
UZB,MMRT_RT_PT_A_PT,M,2024-M02,14.612260832,2024-02-01
UZB,MMRT_RT_PT_A_PT,M,2024-M03,14.43448018,2024-03-01
UZB,MMRT_RT_PT_A_PT,M,2024-M04,14.7278749,2024-04-01
UZB,MMRT_RT_PT_A_PT,M,2024-M05,14.94603436,2024-05-01
UZB,MMRT_RT_PT_A_PT,M,2024-M06,15.2418669663,2024-06-01
UZB,MMRT_RT_PT_A_PT,M,2024-M07,14.46967313,2024-07-01
UZB,MMRT_RT_PT_A_PT,M,2024-M08,13.69429975,2024-08-01
UZB,MMRT_RT_PT_A_PT,M,2024-M09,14.07643088,2024-09-01
UZB,MMRT_RT_PT_A_PT,M,2024-M10,14.019894287117,2024-10-01
UZB,MMRT_RT_PT_A_PT,M,2024-M11,13.58003052,2024-11-01
UZB,MMRT_RT_PT_A_PT,M,2024-M12,13.88679944,2024-12-01
UZB,MMRT_RT_PT_A_PT,M,2025-M01,13.49418716,2025-01-01
UZB,MMRT_RT_PT_A_PT,M,2025-M02,13.29336851,2025-02-01
UZB,MMRT_RT_PT_A_PT,M,2025-M03,12.59139134,2025-03-01
UZB,MMRT_RT_PT_A_PT,M,2025-M04,12.8114739,2025-04-01
UZB,MMRT_RT_PT_A_PT,M,2025-M05,13.2718529,2025-05-01
UZB,MMRT_RT_PT_A_PT,M,2025-M06,13.6226442,2025-06-01
UZB,MMRT_RT_PT_A_PT,M,2025-M07,13.12520353,2025-07-01
UZB,MMRT_RT_PT_A_PT,M,2025-M08,13.78291161,2025-08-01
VCT,MMRT_RT_PT_A_PT,M,2015-M01,6.1467,2015-01-01
VCT,MMRT_RT_PT_A_PT,M,2015-M02,5.85,2015-02-01
VCT,MMRT_RT_PT_A_PT,M,2015-M03,6,2015-03-01
VCT,MMRT_RT_PT_A_PT,M,2015-M04,6.5286,2015-04-01
VCT,MMRT_RT_PT_A_PT,M,2015-M05,6.5286225,2015-05-01
VCT,MMRT_RT_PT_A_PT,M,2015-M06,6.53,2015-06-01
VCT,MMRT_RT_PT_A_PT,M,2015-M07,6.47,2015-07-01
VCT,MMRT_RT_PT_A_PT,M,2015-M08,6.47,2015-08-01
VCT,MMRT_RT_PT_A_PT,M,2015-M09,6.48,2015-09-01
VCT,MMRT_RT_PT_A_PT,M,2015-M10,6.48,2015-10-01
VCT,MMRT_RT_PT_A_PT,M,2015-M11,6.89,2015-11-01
VCT,MMRT_RT_PT_A_PT,M,2015-M12,6.89,2015-12-01
VCT,MMRT_RT_PT_A_PT,M,2016-M01,6.89,2016-01-01
VCT,MMRT_RT_PT_A_PT,M,2016-M02,6.89,2016-02-01
VCT,MMRT_RT_PT_A_PT,M,2016-M03,6.89,2016-03-01
VCT,MMRT_RT_PT_A_PT,M,2016-M04,6.89,2016-04-01
VCT,MMRT_RT_PT_A_PT,M,2016-M05,6.89,2016-05-01
VCT,MMRT_RT_PT_A_PT,M,2016-M06,6.89,2016-06-01
VEN,MMRT_RT_PT_A_PT,M,2015-M01,0.32,2015-01-01
VEN,MMRT_RT_PT_A_PT,M,2015-M02,0.25,2015-02-01
VEN,MMRT_RT_PT_A_PT,M,2015-M03,0.735306426453435,2015-03-01
VEN,MMRT_RT_PT_A_PT,M,2015-M04,1.02029039129428,2015-04-01
VEN,MMRT_RT_PT_A_PT,M,2015-M05,1.5,2015-05-01
VEN,MMRT_RT_PT_A_PT,M,2015-M06,4.89,2015-06-01
VEN,MMRT_RT_PT_A_PT,M,2015-M07,6.24,2015-07-01
VEN,MMRT_RT_PT_A_PT,M,2015-M08,3.87,2015-08-01
VEN,MMRT_RT_PT_A_PT,M,2015-M09,10.35,2015-09-01
VEN,MMRT_RT_PT_A_PT,M,2015-M10,7.52428571428571,2015-10-01
VEN,MMRT_RT_PT_A_PT,M,2015-M11,2.77714285714286,2015-11-01
VEN,MMRT_RT_PT_A_PT,M,2015-M12,0.96,2015-12-01
VEN,MMRT_RT_PT_A_PT,M,2016-M01,0.93,2016-01-01
VEN,MMRT_RT_PT_A_PT,M,2016-M02,1.4,2016-02-01
VEN,MMRT_RT_PT_A_PT,M,2016-M03,3.61,2016-03-01
VEN,MMRT_RT_PT_A_PT,M,2016-M04,7.19,2016-04-01
VEN,MMRT_RT_PT_A_PT,M,2016-M05,4.83,2016-05-01
VEN,MMRT_RT_PT_A_PT,M,2016-M06,6.99,2016-06-01
VEN,MMRT_RT_PT_A_PT,M,2016-M07,7.77,2016-07-01
VEN,MMRT_RT_PT_A_PT,M,2016-M08,2.18,2016-08-01
VEN,MMRT_RT_PT_A_PT,M,2016-M09,1.6,2016-09-01
VEN,MMRT_RT_PT_A_PT,M,2016-M10,1,2016-10-01
VEN,MMRT_RT_PT_A_PT,M,2016-M11,0.37,2016-11-01
VEN,MMRT_RT_PT_A_PT,M,2016-M12,0.35,2016-12-01
VEN,MMRT_RT_PT_A_PT,M,2017-M01,0.25,2017-01-01
VEN,MMRT_RT_PT_A_PT,M,2017-M02,0.49,2017-02-01
VEN,MMRT_RT_PT_A_PT,M,2017-M03,0.2,2017-03-01
VEN,MMRT_RT_PT_A_PT,M,2017-M04,0.27,2017-04-01
VEN,MMRT_RT_PT_A_PT,M,2017-M06,1.88,2017-06-01
VEN,MMRT_RT_PT_A_PT,M,2017-M07,0.32,2017-07-01
VEN,MMRT_RT_PT_A_PT,M,2017-M08,0.63,2017-08-01
VEN,MMRT_RT_PT_A_PT,M,2017-M09,0.64,2017-09-01
VEN,MMRT_RT_PT_A_PT,M,2017-M10,0.18,2017-10-01
VEN,MMRT_RT_PT_A_PT,M,2017-M11,0.29,2017-11-01
VEN,MMRT_RT_PT_A_PT,M,2017-M12,0.12,2017-12-01
VEN,MMRT_RT_PT_A_PT,M,2018-M01,0.11,2018-01-01
VEN,MMRT_RT_PT_A_PT,M,2018-M02,0.17,2018-02-01
VEN,MMRT_RT_PT_A_PT,M,2018-M04,3.49,2018-04-01
VEN,MMRT_RT_PT_A_PT,M,2018-M06,7.88,2018-06-01
VEN,MMRT_RT_PT_A_PT,M,2018-M07,6.66,2018-07-01
VEN,MMRT_RT_PT_A_PT,M,2018-M08,5.87,2018-08-01
VEN,MMRT_RT_PT_A_PT,M,2018-M09,6.1,2018-09-01
VUT,MMRT_RT_PT_A_PT,M,2015-M01,4.75,2015-01-01
VUT,MMRT_RT_PT_A_PT,M,2015-M02,4.75,2015-02-01
VUT,MMRT_RT_PT_A_PT,M,2015-M03,4.75,2015-03-01
VUT,MMRT_RT_PT_A_PT,M,2015-M04,1.35,2015-04-01
VUT,MMRT_RT_PT_A_PT,M,2015-M05,1.35,2015-05-01
VUT,MMRT_RT_PT_A_PT,M,2015-M06,1.35,2015-06-01
VUT,MMRT_RT_PT_A_PT,M,2015-M07,1.35,2015-07-01
VUT,MMRT_RT_PT_A_PT,M,2015-M08,1.35,2015-08-01
VUT,MMRT_RT_PT_A_PT,M,2015-M09,1.35,2015-09-01
VUT,MMRT_RT_PT_A_PT,M,2015-M10,1.35,2015-10-01
VUT,MMRT_RT_PT_A_PT,M,2015-M11,1.35,2015-11-01
VUT,MMRT_RT_PT_A_PT,M,2015-M12,1.35,2015-12-01
VUT,MMRT_RT_PT_A_PT,M,2016-M01,1.35,2016-01-01
VUT,MMRT_RT_PT_A_PT,M,2016-M02,1.35,2016-02-01
VUT,MMRT_RT_PT_A_PT,M,2016-M03,1.35,2016-03-01
VUT,MMRT_RT_PT_A_PT,M,2016-M04,1.35,2016-04-01
VUT,MMRT_RT_PT_A_PT,M,2016-M05,2.35,2016-05-01
VUT,MMRT_RT_PT_A_PT,M,2016-M06,2.35,2016-06-01
VUT,MMRT_RT_PT_A_PT,M,2016-M07,2.35,2016-07-01
VUT,MMRT_RT_PT_A_PT,M,2016-M08,2.35,2016-08-01
VUT,MMRT_RT_PT_A_PT,M,2016-M09,2.35,2016-09-01
VUT,MMRT_RT_PT_A_PT,M,2016-M10,2.35,2016-10-01
VUT,MMRT_RT_PT_A_PT,M,2016-M11,2.35,2016-11-01
VUT,MMRT_RT_PT_A_PT,M,2016-M12,2.35,2016-12-01
VUT,MMRT_RT_PT_A_PT,M,2017-M01,2.35,2017-01-01
VUT,MMRT_RT_PT_A_PT,M,2017-M02,2.35,2017-02-01
VUT,MMRT_RT_PT_A_PT,M,2017-M03,2.35,2017-03-01
VUT,MMRT_RT_PT_A_PT,M,2017-M04,2.35,2017-04-01
VUT,MMRT_RT_PT_A_PT,M,2017-M05,2.35,2017-05-01
VUT,MMRT_RT_PT_A_PT,M,2017-M06,2.35,2017-06-01
VUT,MMRT_RT_PT_A_PT,M,2017-M07,2.35,2017-07-01
VUT,MMRT_RT_PT_A_PT,M,2017-M08,2.35,2017-08-01
VUT,MMRT_RT_PT_A_PT,M,2017-M09,2.35,2017-09-01
VUT,MMRT_RT_PT_A_PT,M,2017-M10,2.35,2017-10-01
VUT,MMRT_RT_PT_A_PT,M,2017-M11,2.35,2017-11-01
VUT,MMRT_RT_PT_A_PT,M,2017-M12,2.35,2017-12-01
VUT,MMRT_RT_PT_A_PT,M,2018-M01,2.35,2018-01-01
VUT,MMRT_RT_PT_A_PT,M,2018-M02,2.35,2018-02-01
VUT,MMRT_RT_PT_A_PT,M,2018-M03,2.35,2018-03-01
VUT,MMRT_RT_PT_A_PT,M,2018-M04,2.35,2018-04-01
